,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
337,NVDA250221C01090000,2024-06-05 14:26:11+00:00,1090.0,265.47,270.7,274.5,0.0,0.0,1.0,102.0,0.0,False,REGULAR,USD
338,NVDA250221C01100000,2024-06-07 17:42:02+00:00,1100.0,269.9,265.45,268.65,3.88998,1.46235,5.0,207.0,0.0,False,REGULAR,USD
339,NVDA250221C01110000,2024-06-07 14:57:15+00:00,1110.0,254.4,260.05,263.1,-35.6,-12.2759,21.0,83.0,0.0,False,REGULAR,USD
340,NVDA250221C01120000,2024-06-07 17:11:49+00:00,1120.0,262.48,254.45,258.65,6.56001,2.56331,2.0,99.0,0.0,False,REGULAR,USD
341,NVDA250221C01130000,2024-06-05 19:57:47+00:00,1130.0,262.02,249.45,253.15,0.0,0.0,8.0,94.0,0.0,False,REGULAR,USD
342,NVDA250221C01140000,2024-06-07 15:08:27+00:00,1140.0,234.2,244.15,247.5,-4.15001,-1.74114,1.0,84.0,0.0,False,REGULAR,USD
343,NVDA250221C01150000,2024-06-07 17:32:48+00:00,1150.0,244.95,239.4,243.1,8.92999,3.78357,33.0,131.0,0.0,False,REGULAR,USD
344,NVDA250221C01160000,2024-06-07 17:28:34+00:00,1160.0,237.71,234.3,237.4,5.26001,2.26286,1.0,74.0,0.0,False,REGULAR,USD
345,NVDA250221C01170000,2024-06-07 19:37:47+00:00,1170.0,231.1,229.5,232.5,-8.34,-3.48313,2.0,53.0,0.0,False,REGULAR,USD
346,NVDA250221C01180000,2024-06-07 17:12:24+00:00,1180.0,232.4,224.55,227.9,-28.28,-10.8485,3.0,43.0,0.0,False,REGULAR,USD
347,NVDA250221C01190000,2024-06-07 18:25:51+00:00,1190.0,217.67,220.0,223.1,-0.479996,-0.22003,52.0,46.0,0.0,False,REGULAR,USD
348,NVDA250221C01200000,2024-06-07 19:55:13+00:00,1200.0,217.6,215.65,218.3,0.100006,0.0459798,88.0,169.0,0.0,False,REGULAR,USD
349,NVDA250221C01210000,2024-06-07 17:41:18+00:00,1210.0,215.4,210.55,213.95,-1.60001,-0.73733,4.0,35.0,0.0,False,REGULAR,USD
350,NVDA250221C01220000,2024-06-06 18:56:07+00:00,1220.0,206.01,206.15,209.55,0.0,0.0,4.0,73.0,0.0,False,REGULAR,USD
351,NVDA250221C01230000,2024-06-07 14:03:09+00:00,1230.0,197.05,201.8,205.15,-15.95,-7.48826,6.0,18.0,0.0,False,REGULAR,USD
352,NVDA250221C01240000,2024-06-07 19:55:13+00:00,1240.0,199.9,197.4,200.8,-6.61,-3.20081,1.0,28.0,0.0,False,REGULAR,USD
353,NVDA250221C01250000,2024-06-07 19:58:29+00:00,1250.0,195.25,193.85,196.35,11.92,6.50194,18.0,85.0,0.0,False,REGULAR,USD
354,NVDA250221C01260000,2024-06-07 19:59:16+00:00,1260.0,192.3,189.05,192.25,10.12,5.55495,2.0,87.0,0.0,False,REGULAR,USD
355,NVDA250221C01270000,2024-06-06 13:39:45+00:00,1270.0,218.81,185.05,188.45,0.0,0.0,1.0,19.0,0.0,False,REGULAR,USD
356,NVDA250221C01280000,2024-06-07 15:59:46+00:00,1280.0,176.33,181.05,184.5,-27.57,-13.5213,12.0,21.0,0.0,False,REGULAR,USD
357,NVDA250221C01290000,2024-06-07 15:38:33+00:00,1290.0,172.8,177.15,180.5,-13.76,-7.37564,1.0,63.0,0.0,False,REGULAR,USD
358,NVDA250221C01300000,2024-06-07 19:55:13+00:00,1300.0,175.68,173.7,176.5,2.03,1.16902,29.0,449.0,0.0,False,REGULAR,USD
359,NVDA250221C01310000,2024-06-07 14:12:33+00:00,1310.0,167.0,169.65,173.0,-28.7,-14.6653,1.0,52.0,0.0,False,REGULAR,USD
360,NVDA250221C01320000,2024-06-07 16:10:59+00:00,1320.0,162.7,166.05,169.35,-13.41,-7.61456,8.0,29.0,0.0,False,REGULAR,USD
361,NVDA250221C01330000,2024-06-05 18:48:45+00:00,1330.0,169.75,162.5,165.55,0.0,0.0,1.0,59.0,0.0,False,REGULAR,USD
362,NVDA250221C01340000,2024-06-07 19:55:13+00:00,1340.0,161.12,158.7,162.1,-5.18001,-3.11486,1.0,16.0,0.0,False,REGULAR,USD
363,NVDA250221C01350000,2024-06-07 18:34:25+00:00,1350.0,154.93,156.25,158.75,7.59999,5.15848,1.0,124.0,0.0,False,REGULAR,USD
364,NVDA250221C01360000,2024-06-05 18:48:45+00:00,1360.0,159.25,152.85,154.7,0.0,0.0,1.0,14.0,0.0,False,REGULAR,USD
365,NVDA250221C01370000,2024-06-06 19:57:25+00:00,1370.0,154.27,149.55,151.4,0.0,0.0,1.0,16.0,0.0,False,REGULAR,USD
366,NVDA250221C01380000,2024-06-05 18:48:54+00:00,1380.0,152.55,146.3,148.15,0.0,0.0,39.0,111.0,0.0,False,REGULAR,USD
367,NVDA250221C01390000,2024-06-05 18:49:01+00:00,1390.0,149.3,143.05,144.95,0.0,0.0,1.0,24.0,0.0,False,REGULAR,USD
368,NVDA250221C01400000,2024-06-07 19:57:37+00:00,1400.0,141.04,140.05,142.45,4.03999,2.9489,12.0,173.0,0.0,False,REGULAR,USD
369,NVDA250221C01410000,2024-06-06 14:03:12+00:00,1410.0,139.5,136.85,138.8,0.0,0.0,6.0,15.0,12.015627490234376,False,REGULAR,USD
370,NVDA250221C01420000,2024-06-07 15:11:25+00:00,1420.0,129.0,133.85,135.8,-15.05,-10.4478,2.0,58.0,9.0625043359375,False,REGULAR,USD
371,NVDA250221C01430000,2024-06-05 18:48:59+00:00,1430.0,136.9,130.75,132.85,0.0,0.0,1.0,12.0,8.254399372253417,False,REGULAR,USD
372,NVDA250221C01440000,2024-06-06 16:53:37+00:00,1440.0,123.27,128.0,130.0,0.0,0.0,8.0,124.0,7.774170204162598,False,REGULAR,USD
373,NVDA250221C01450000,2024-06-06 17:02:16+00:00,1450.0,123.18,125.3,127.7,0.0,0.0,8.0,284.0,7.444824912719727,False,REGULAR,USD
374,NVDA250221C01460000,2024-06-05 18:48:45+00:00,1460.0,128.3,122.55,124.4,0.0,0.0,1.0,54.0,7.118897585754395,False,REGULAR,USD
375,NVDA250221C01470000,2024-06-05 18:04:34+00:00,1470.0,124.4,119.65,121.7,0.0,0.0,3.0,8.0,6.864503372497558,False,REGULAR,USD
376,NVDA250221C01480000,2024-06-05 15:17:01+00:00,1480.0,115.25,117.05,119.05,0.0,0.0,1.0,24.0,6.655519258728028,False,REGULAR,USD
377,NVDA250221C01490000,2024-06-06 16:17:01+00:00,1490.0,114.1,114.55,116.5,0.0,0.0,11.0,26.0,6.474855422058106,False,REGULAR,USD
378,NVDA250221C01500000,2024-06-07 19:30:12+00:00,1500.0,112.9,112.0,114.45,-0.290001,-0.256207,10.0,281.0,6.324220844726563,False,REGULAR,USD
379,NVDA250221C01510000,2024-06-04 14:41:00+00:00,1510.0,90.0,109.4,111.45,0.0,0.0,1.0,21.0,6.1544212522888175,False,REGULAR,USD
380,NVDA250221C01520000,2024-06-06 16:17:01+00:00,1520.0,106.95,106.9,109.05,0.0,0.0,1.0,39.0,6.016970252227782,False,REGULAR,USD
381,NVDA250221C01530000,2024-06-06 18:25:54+00:00,1530.0,103.65,104.65,106.65,0.0,0.0,2.0,14.0,5.8945338818359385,False,REGULAR,USD
382,NVDA250221C01540000,2024-06-06 16:33:44+00:00,1540.0,99.0,102.35,104.95,0.0,0.0,2.0,23.0,5.795046701507568,False,REGULAR,USD
383,NVDA250221C01550000,2024-06-07 19:28:45+00:00,1550.0,101.92,100.2,101.9,0.729996,0.721411,2.0,44.0,5.67077927871704,False,REGULAR,USD
384,NVDA250221C01560000,2024-06-07 17:33:56+00:00,1560.0,102.1,97.8,99.85,9.1,9.78494,1.0,115.0,5.570071396789551,False,REGULAR,USD
385,NVDA250221C01570000,2024-05-31 16:21:52+00:00,1570.0,57.55,95.7,98.3,0.0,0.0,3.0,61.0,5.491092003326415,False,REGULAR,USD
386,NVDA250221C01580000,2024-05-30 19:22:26+00:00,1580.0,71.15,93.45,95.5,0.0,0.0,2.0,125.0,5.384524753723143,False,REGULAR,USD
387,NVDA250221C01590000,2024-06-05 19:32:58+00:00,1590.0,96.35,91.3,94.05,0.0,0.0,3.0,21.0,5.312198183975219,False,REGULAR,USD
388,NVDA250221C01600000,2024-06-07 13:30:00+00:00,1600.0,91.95,89.45,91.85,1.0,1.09951,1.0,348.0,5.2326694747924805,False,REGULAR,USD
389,NVDA250221C01610000,2024-06-06 13:56:20+00:00,1610.0,88.68,87.45,89.45,0.0,0.0,3.0,36.0,5.148502099533081,False,REGULAR,USD
390,NVDA250221C01620000,2024-06-06 14:24:09+00:00,1620.0,88.3,85.6,87.5,0.0,0.0,2.0,113.0,5.078250722503662,False,REGULAR,USD
391,NVDA250221C01630000,2024-06-05 15:48:10+00:00,1630.0,82.0,83.55,85.6,0.0,0.0,3.0,41.0,5.006839678955078,False,REGULAR,USD
392,NVDA250221C01640000,2024-06-07 13:42:52+00:00,1640.0,79.3,81.55,84.25,-8.63,-9.81462,1.0,201.0,4.948123932037353,False,REGULAR,USD
393,NVDA250221C01650000,2024-06-07 17:58:29+00:00,1650.0,84.05,80.0,82.25,3.35001,4.15119,40.0,202.0,4.886844711761474,False,REGULAR,USD
394,NVDA250221C01660000,2024-06-07 18:07:12+00:00,1660.0,79.9,78.3,80.6,2.01,2.58056,1.0,11.0,4.830265192642211,False,REGULAR,USD
395,NVDA250221C01670000,2024-06-05 15:15:59+00:00,1670.0,75.7,76.5,78.55,0.0,0.0,5.0,31.0,4.765812148208617,False,REGULAR,USD
396,NVDA250221C01680000,2024-06-04 19:41:40+00:00,1680.0,62.45,74.8,77.1,0.0,0.0,14.0,26.0,4.714603716125488,False,REGULAR,USD
397,NVDA250221C01690000,2024-06-07 17:36:37+00:00,1690.0,77.23,73.2,74.8,2.63,3.52548,1.0,18.0,4.651249303131104,False,REGULAR,USD
398,NVDA250221C01700000,2024-06-06 13:56:20+00:00,1700.0,73.28,71.6,73.25,0.0,0.0,4.0,121.0,4.601505712966919,False,REGULAR,USD
399,NVDA250221C01710000,2024-05-30 14:33:06+00:00,1710.0,56.9,69.9,71.9,0.0,0.0,2.0,17.0,4.554020420761108,False,REGULAR,USD
400,NVDA250221C01720000,2024-05-23 18:38:16+00:00,1720.0,31.93,68.45,70.05,0.0,0.0,5.0,11.0,4.502934058837891,False,REGULAR,USD
401,NVDA250221C01730000,2024-05-30 19:58:35+00:00,1730.0,46.15,66.9,68.9,0.0,0.0,2.0,28.0,4.462162625427246,False,REGULAR,USD
402,NVDA250221C01740000,2024-04-17 15:34:21+00:00,1740.0,19.16,19.1,19.8,0.0,0.0,2.0,13.0,2.9008816540527342,False,REGULAR,USD
403,NVDA250221C01750000,2024-06-06 13:55:35+00:00,1750.0,64.5,64.15,65.65,0.0,0.0,1.0,79.0,4.372013812332153,False,REGULAR,USD
404,NVDA250221C01760000,2024-05-29 19:12:15+00:00,1760.0,53.0,62.5,64.25,0.0,0.0,2.0,56.0,4.326664747924804,False,REGULAR,USD
405,NVDA250221C01770000,2024-05-23 18:31:32+00:00,1770.0,26.7,61.25,63.2,0.0,0.0,1.0,61.0,4.293583734588623,False,REGULAR,USD
406,NVDA250221C01780000,2024-06-05 18:33:51+00:00,1780.0,63.54,59.85,61.5,0.0,0.0,1.0,119.0,4.247929494781494,False,REGULAR,USD
407,NVDA250221C01790000,2024-06-05 16:53:02+00:00,1790.0,58.5,58.5,60.45,0.0,0.0,1.0,358.0,4.213627779846191,False,REGULAR,USD
408,NVDA250221C01800000,2024-06-07 19:22:30+00:00,1800.0,58.15,57.4,59.1,-0.849998,-1.44068,30.0,598.0,4.178654679031372,False,REGULAR,USD
409,NVDA250221C01810000,2024-06-05 13:38:16+00:00,1810.0,52.35,56.05,57.65,0.0,0.0,4.0,38.0,4.138371526260377,False,REGULAR,USD
410,NVDA250221C01820000,2024-06-05 13:38:42+00:00,1820.0,51.25,54.8,56.45,0.0,0.0,8.0,32.0,4.10364256576538,False,REGULAR,USD
411,NVDA250221C01830000,2024-06-05 13:38:27+00:00,1830.0,49.85,53.6,55.5,0.0,0.0,2.0,6.0,4.073735376586915,False,REGULAR,USD
412,NVDA250221C01840000,2024-06-05 15:36:23+00:00,1840.0,51.5,52.45,54.35,0.0,0.0,1.0,26.0,4.041508854370116,False,REGULAR,USD
413,NVDA250221C01850000,2024-06-06 16:08:47+00:00,1850.0,54.5,51.45,53.1,0.0,0.0,4.0,33.0,4.010136823272705,False,REGULAR,USD
414,NVDA250221C01860000,2024-06-03 15:55:50+00:00,1860.0,39.0,50.25,51.85,0.0,0.0,1.0,34.0,3.9756470335388183,False,REGULAR,USD
415,NVDA250221C01870000,2024-06-07 16:31:19+00:00,1870.0,51.9,49.2,51.05,3.0,6.13497,1.0,27.0,3.950500612030029,False,REGULAR,USD
416,NVDA250221C01880000,2024-06-07 17:16:37+00:00,1880.0,52.65,48.1,49.7,1.3,2.53165,3.0,9.0,3.9160768699645994,False,REGULAR,USD
417,NVDA250221C01890000,2024-06-05 18:00:39+00:00,1890.0,50.2,47.05,48.95,0.0,0.0,3.0,18.0,3.891662868499756,False,REGULAR,USD
418,NVDA250221C01900000,2024-06-07 15:02:56+00:00,1900.0,46.22,45.75,48.15,-9.08,-16.4195,1.0,1090.0,3.8626712417602542,False,REGULAR,USD
419,NVDA250221C01910000,2024-06-07 15:02:56+00:00,1910.0,45.27,45.1,46.95,7.87,21.0428,1.0,47.0,3.83740275024414,False,REGULAR,USD
420,NVDA250221C01920000,2024-06-07 13:34:47+00:00,1920.0,42.86,44.2,45.7,-0.84,-1.9222,5.0,248.0,3.8074955984497074,False,REGULAR,USD
421,NVDA250221C01930000,2024-05-29 13:57:57+00:00,1930.0,32.96,43.25,45.05,0.0,0.0,1.0,103.0,3.7860723121643076,False,REGULAR,USD
422,NVDA250221C01940000,2024-06-07 18:02:16+00:00,1940.0,43.95,42.35,44.15,1.7,4.02367,1.0,449.0,3.761475205688477,False,REGULAR,USD
423,NVDA250221C01950000,2024-06-07 19:07:45+00:00,1950.0,43.6,41.65,42.95,-1.6,-3.53983,16.0,8.0,3.735291189117432,False,REGULAR,USD
424,NVDA250221C02000000,2024-06-07 17:18:35+00:00,2000.0,41.0,37.4,38.7,2.73,7.13352,7.0,116.0,3.6185922621154782,False,REGULAR,USD
425,NVDA250221C02050000,2024-06-06 18:59:40+00:00,2050.0,35.3,33.8,35.15,0.0,0.0,5.0,29.0,3.520753151245117,False,REGULAR,USD
426,NVDA250221C02100000,2024-06-07 13:58:12+00:00,2100.0,31.0,30.6,31.85,-0.969999,-3.03409,5.0,180.0,3.430726520843505,False,REGULAR,USD
427,NVDA250221C02120000,2024-06-07 19:06:24+00:00,2120.0,30.78,29.45,30.65,0.0300007,0.0975632,60.0,34.0,3.3980117588806147,False,REGULAR,USD
428,NVDA250221C02140000,2024-06-07 19:55:15+00:00,2140.0,28.4,28.35,29.5,-3.15,-9.98415,1.0,10.0,3.3664566619873044,False,REGULAR,USD
429,NVDA250221C02150000,2024-06-07 17:16:36+00:00,2150.0,30.59,27.75,28.85,3.59,13.2963,1.0,10.0,3.348451335906982,False,REGULAR,USD
430,NVDA250221C02160000,2024-06-07 14:02:27+00:00,2160.0,28.48,27.3,28.4,-8.26,-22.4823,2.0,30.0,3.336183300170898,False,REGULAR,USD
431,NVDA250221C02180000,2024-06-06 14:27:46+00:00,2180.0,28.38,26.1,27.35,28.38,,,2.0,3.303651643218994,False,REGULAR,USD
432,NVDA250221C02190000,2024-06-07 16:25:26+00:00,2190.0,27.13,25.75,26.8,27.13,1.19358,20.0,12.0,3.291078432464599,False,REGULAR,USD
433,NVDA250221C02200000,2024-06-07 19:52:13+00:00,2200.0,26.07,25.25,26.25,-0.27,-1.02506,21.0,28.0,3.2758196815490717,False,REGULAR,USD
434,NVDA250221C02210000,2024-06-06 18:22:43+00:00,2210.0,25.73,24.8,25.85,0.0,0.0,14.0,17.0,3.2638568208312986,False,REGULAR,USD
435,NVDA250221C02220000,2024-06-06 18:55:53+00:00,2220.0,25.5,24.35,25.35,25.5,,,13.0,3.2500629100036615,False,REGULAR,USD
436,NVDA250221C02230000,2024-06-07 19:14:00+00:00,2230.0,24.2,23.85,24.85,24.2,,320.0,5.0,3.2352924391174316,False,REGULAR,USD
437,NVDA250221C02240000,2024-06-05 19:16:49+00:00,2240.0,26.4,23.5,24.4,0.0,0.0,5.0,9.0,3.223939928436279,False,REGULAR,USD
438,NVDA250221C02250000,2024-06-06 13:51:23+00:00,2250.0,26.92,23.05,23.95,26.92,,,24.0,3.210695332641601,False,REGULAR,USD
439,NVDA250221C02260000,2024-06-06 14:02:53+00:00,2260.0,24.45,22.3,23.55,0.0,0.0,1.0,3.0,3.192751041564941,False,REGULAR,USD
440,NVDA250221C02270000,2024-06-07 16:43:45+00:00,2270.0,22.95,22.3,23.15,2.6,12.7764,1.0,5.0,3.1882954862976067,False,REGULAR,USD
441,NVDA250221C02280000,2024-06-07 19:59:50+00:00,2280.0,22.3,21.45,22.7,-0.66,-2.87456,2.0,53.0,3.1674215150451657,False,REGULAR,USD
442,NVDA250221C02300000,2024-06-07 13:30:45+00:00,2300.0,20.0,21.1,22.1,20.0,,1.0,1.0,3.155336584320068,False,REGULAR,USD
443,NVDA250221C02350000,2024-06-06 18:25:54+00:00,2350.0,19.88,19.0,20.05,19.88,,,2.0,3.090700515441894,False,REGULAR,USD
444,NVDA250221C02400000,2024-06-07 16:43:45+00:00,2400.0,18.28,17.6,18.55,18.28,,1.0,36.0,3.0471215228271484,False,REGULAR,USD
445,NVDA250221C02450000,2024-06-07 19:18:21+00:00,2450.0,16.7,16.05,17.1,16.7,,2.0,,2.99914800994873,False,REGULAR,USD
446,NVDA250221C02500000,2024-06-07 19:18:21+00:00,2500.0,15.41,14.85,15.85,15.41,,4.0,,2.9602076776123045,False,REGULAR,USD
